timestamp,user,text,user_sentiment
2021-07-25 17:15:25,MostHiiisucka,Facts!,negative
2021-07-25 17:15:15,LMOnSpotify," ""Kiss My (Uh Oh)"" is currently charting in the Apple Music TOP 100 of 22 countries around the world, including the UK, I…",positive
2021-07-25 17:15:11,ACoupleOkooks,Okay…. So defend it. Don’t leave it all to us. We can’t out organize gerrymandering and suppression on the scale we… ,negative
2021-07-25 17:15:08,WDvibes," FC Apple Music Strikers 🇳🇬 
Add Dave x Wizkid to this 
Rinse o Rinse o 
Let’s stream MIL back to the Top
If you Dey go…",positive
2021-07-25 17:15:08,Pri_scy1, It’s really quite astounding when you consider the fact that only 2 out of 211 House Republicans (less than 1%) can be t…,negative
2021-07-25 17:15:12,itsEuvin, I grew up thinking that Adam and Eve really ate an apple that's why there were chased out of garden of Eden . Kumbe thos…,negative
2021-07-25 17:15:26,FANTASTICRADIOO,LIVE ON FANTASTICRADIOUKAPP : I Want You by  / We Entertain. Empower. Educate .Talk to us on 0208 09… ,positive
2021-07-25 17:15:16,Bullseye,"ICYMI guest host  talks with singer-songwriter  about her new record “Soberish,” working with… ",positive
2021-07-25 17:15:18,vkidofficial, oh this is everything  ,negative
2021-07-25 17:15:11,HitMusic80s,Now Playing! I'd Rather Go Blind by Ruby Turner Listen Live at  Buy this song here :… ,positive
2021-07-25 17:15:25,ivanoemk,"Look at this dropdown design! 🤯
I guess no one is perfect isn't it?
Source:

… ",neutral
2021-07-25 17:15:16,ROCKIN6to6,Download The Rockin626 app  Dig A Hole by Marcel Bontempi ROCKIN626! Download the app from h… ,positive
2021-07-25 17:15:27,janjanx91, Donut delight needs to catch up. They still don’t have Apple Pay or hash browns 🙄,negative
2021-07-25 17:15:09,sunfellow,Telegram announced that Apple will remove the Telegram app from their phones without their joint notice.  Telegram… ,negative
2021-07-25 17:15:28,NNasuha7bts,Not me melting with his adam's apple 🤤🤤🤤 ,negative
2021-07-25 17:15:10,IndieKceg,Now Playing on KCEG! Hall of Fame by nkPoets Please submit your new music on… ,positive
2021-07-25 17:15:28,hjoliday,"⚡️ PREMIUM APPS ⚡️

• Netflix
• Spotify
• Apple Music
• Viu
• Youtube

✅bergaransi
💳terima all bank & e-wallet

jua… ",negative
2021-07-25 17:15:13,dano50757991,"Dive into the World of Snakes and Ladders.
Unlimited theme like Jungle, Snow, Valley, Egypt and many more.
Get it N… ",positive
2021-07-25 17:15:10,HOODZRADIO,"Culture Ms. Jackson by Outcast Lifestyle
 Buy song  ",positive
2021-07-25 17:15:24,SeeMiaRoll,   I use apple notes and create lists. Which make them simple to search. U can… ,positive
2021-07-25 17:15:12,DaveNemo76, Lovely shirt although this one edges it for me. Excuse the toffee apple head 🤦🏻‍♂️ ,positive
2021-07-25 17:15:13,hellcat_lady,    Lol.  I don't think so.  Lamar's apple fritters are the si… ,positive
2021-07-25 17:15:22,ericjwriting,"2-4 Cavalry Book 3: Another Day in Paradise
IARTG Sciencefiction
Smashwords: 
Also availa… ",positive
2021-07-25 17:15:25,Americaunited21,"  Yet.. Among the bones broken in Epstein's neck was the hyoid bone, which in men is ne… ",negative
2021-07-25 17:15:15,trueblue51,Buried in concrete: how the mafia made a killing from the destruction of Italy’s south - The Guardian ⁦⁩  ⁦… ,negative
2021-07-25 17:15:10,FellaFella56,  That look is literally inspired by chronograph watches.... Where do you think apple got th… ,positive
2021-07-25 17:15:21,RaeRubio1,FACT: Trump’s Fascist Army of Unvaccinated Idiots aren’t going to change - preferring death to bipartisanship. SO P… ,negative
2021-07-25 17:15:23,pilfilms," NAURRRR :( pls ur so nice,,, its okay hihi. YESSS I HAVE RECEIVED MINE! i got youngk sun-kissed, dopil p… ",positive
2021-07-25 17:15:09,NeenLevi, That or maybe she just decided that he's interesting because he gave her that apple and isn't so formal w… ,positive
2021-07-25 17:15:24,TanjuSilver,      Accept 😎🚀,positive
2021-07-25 17:15:16,CJPurcell14,Opinion | Trump's team was full of crooks. But wait till you hear about this other guy. - MSNBC But I thought he wa… ,positive
2021-07-25 17:15:21,BumbletweetsLLC,Check out Brand New Black Apple Watch Series 5 Sport Band With Apple Watch Box S/M M/L ⌚️  ,positive
2021-07-25 17:15:19,poduniversitari,"Apple Podcasts 👇
",positive
2021-07-25 17:15:28,NellisterC,T-Mobile launching Apple AR Innovation program with Hubraum Innovation via  ,positive
2021-07-25 17:15:13,itskenri,the hook on this song is so smooth ,positive
2021-07-25 17:15:17,clarissaadf,thankyou Hobi ,positive
2021-07-25 17:15:15,HaveItSamsWay,Good morning 😇 ,positive
2021-07-25 17:15:09,SiggyTalksMusic,Damn  ,negative
2021-07-25 17:15:14,allanboba,Mood today ,negative
2021-07-25 17:15:24,anushaplsread,his neck was so close at one point i could see his adam's apple move a few times and i absolutely lost it yes i was done for,negative
2021-07-25 17:15:24,shakedubonbon,Can I just once again shout out this podcast? ,positive
2021-07-25 17:15:36,ultraheroinefan, Kadokawa's president Takeshi Natsuno said that manga are unable to pass the examination of google and apple so the rules of wh…,negative
2021-07-25 17:15:35,_gabriellee, Pls send the dumb ass hoes that asked for this to war. I’d proudly bake apple pies in the kitchen.,negative
2021-07-25 17:15:45,ksavs_offical, There is no better dessert. I dont make the rules.,positive
2021-07-25 17:15:33,_imIRIS, Stop playinn😛 Thank You  For using my Track “Moves” in your new Ad🤍🪄 ,positive
2021-07-25 17:15:45,Miikiichuu, jaebeom: the apple must be had ,positive
2021-07-25 17:15:42,JPickleTH8FF," I continue my look into some training camp battles and this time, the NFC North

1:08 Chicago Bears 
8:45 Detroit Lio…",positive
2021-07-25 17:15:36,elebenty, Republicans who incited the January 6 insurrection are not permitted to serve on the investigatory committee for the sa…,negative
2021-07-25 17:15:41,usa196057, Republicans who incited the January 6 insurrection are not permitted to serve on the investigatory committee for the sa…,negative
2021-07-25 17:15:32,GIRLFRIENDSWIFE,"yellow obviously
",positive
2021-07-25 17:15:33,Get_emJayBee," Due to COVID19 I’ll be blessing the first 100 people who retweet this $700 - 1500 through Venmo , Apple Pay and Zelle

Dm…",positive
2021-07-25 17:15:40,Ayomiposi221," Dublin Apple Music Top 25:
6. Dave X Wizkid - System (NEW)
Wizkid becomes the first Nigerian to chart on the Dublin Appl…",positive
2021-07-25 17:15:34,louisvirtel," ICYMI guest host  talks with singer-songwriter  about her new record “Soberish,” working with Alanis Mor…",positive
2021-07-25 17:15:50,Faruklll, Wizkid Essence surpassed 43 million streams on apple music ,neutral
2021-07-25 17:15:34,riegolatina," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 🔮

- rt like follow me and;

 , …",positive
2021-07-25 17:15:29,SireRed," First rough animation of Mushroom Falls to start gently! Doing nose physics was the best part!
Also, animating will take a lo…",positive
2021-07-25 17:15:31,SeunSRF, Apple Crumble with Custard ,positive
2021-07-25 17:15:45,chansmala," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 😻✨

- rt like follow me and;

 
…",positive
2021-07-25 17:15:31,Hockeyplayermom, This formula features Apple Vinegar and a blend of natural botanicals to help purify your hair and bring its shine back to lif…,positive
2021-07-25 17:15:43,bellwetherbelle," Good morning to all Camilizers who are here for the right reasons: support our talented, beautiful girl succeed in her new era…",positive
2021-07-25 17:15:36,RogueCitizenOne," Much better choice compared to who McQarthy had in mind!

DemVoice1

Pelosi says it's her 'plan' to appoint Kinzinger…",positive
2021-07-25 17:15:47,MpoppEileen," “In Alabama and Louisiana, partisan opposition to vaccine surges alongside Delta variant
Many people are turning down C…",negative
2021-07-25 17:15:42,NoMalarkeyFL," MargieTG wants to kick out all Chinese residents who she believes are loyal to the communist party.

But she’s okay with re…",negative
2021-07-25 17:15:39,Bayor_arts, Here is a song for you……. Dave and wizkid…… enjoy and thank me later  ,positive
2021-07-25 17:15:35,Philipskye_," Nigeria 🇳🇬 Apple Music:

41.   UNFORGIVING   (+2) *New Peak*

 ",positive
2021-07-25 17:15:35,DuaDiosa2," 🎵 | US iTunes Song Chart:

61. ""Love Again"" (+17) *New Peak*

",positive
2021-07-25 17:15:43,Notoppressedblk,  ew never go by apple weather! it is an enemy of progress! met office is always most accurate,positive
2021-07-25 17:15:40,VforVicious, Is Hobi really giving us a close-up of his Adam's Apple? 👁👄👁,positive
2021-07-25 17:15:48,wizkidfriend, oh this is everything  ,negative
2021-07-25 17:15:40,vkidofficial,"  Whole album >>>>

 ",positive
2021-07-25 17:15:41,Saskbornretiree,   Well since the envirocrowd forced metal 6-occupant cars running at 25 mpg… ,negative
2021-07-25 17:15:47,DylanCornelius,"“living within a mile of a friend who becomes happy makes you 25 percent likelier to become happy too.”
Those Who S… ",positive
2021-07-25 17:15:35,TomHeartsTanks,"Olympics Archers shoot arrows at a target 70 meters (229 ft) away, at a target 122 cm (48"") in diameter. The 10 po… ",positive
2021-07-25 17:15:40,4tiwai,i literally forgot how good this song is ,positive
2021-07-25 17:15:33,rayne_justin, Omg your Apple Watch? I don’t even wanna work out if it’s not counted 😹,negative
2021-07-25 17:15:49,mikelm31,Opinion | Distinguished pol of the week: Someone finally put their foot down - The Washington Post ,positive
2021-07-25 17:15:38,xSprawI,"We're not forever! You're not the one! You and I, were a time... BOMB! BOMB! BOMB! BOMB!

BOMB! BOMB! BOMB! BOMB! ",positive
2021-07-25 17:15:35,grittypies,"yellow
/ by paige
(  )
",positive
2021-07-25 17:15:46,DrPhilGood15,"Check out my new single ""Blue Waves"" distributed by  and live on iTunes! ",positive
2021-07-25 17:15:41,jimmybosse,This nonsense is another example of why iOS devices will never replace real computers. ,negative
2021-07-25 17:15:30,SeppWolfrich," While you are at it, could you kindly relaunch apple music…The UX is hideous",positive
2021-07-25 17:15:38,aboIdkat,one of the best releases this year  ,positive
2021-07-25 17:15:34,hecraveskai,Mary was DEEP in her bag.  ,neutral
2021-07-25 17:15:39,kyunyue,"⚠️yoon so bad
⚠️j apple music",positive
2021-07-25 17:15:31,abook_and_bev,Read How to Read a Book and enjoy some apple cider out of a gallon sized jug.,positive
2021-07-25 17:15:32,r0shhi,Hobi's adam's apple,positive
2021-07-25 17:16:03,resiste62270058," It’s up to all of us to protect this democracy that President Lincoln called “the last best hope of Earth.”

Let’s all do…",positive
2021-07-25 17:15:59,BeHappyandCivil," It’s up to all of us to protect this democracy that President Lincoln called “the last best hope of Earth.”

Let’s all do…",positive
2021-07-25 17:16:01,c_cgottlieb," if you push voting without an ID then you are trying to cheat.

Everyone can get an ID.",negative
2021-07-25 17:15:53,uniqloh_," 𝗶𝗧𝗨𝗡𝗘𝗦 𝗚𝘂𝗶𝗱𝗲✨

📝How to purchase & make an apple ID on BOTH 𝗪𝗶𝗻𝗱𝗼𝘄𝘀 𝗣𝗖 & 𝗶𝗢𝗦

Find all tutorials on …",positive
2021-07-25 17:16:00,misspame22," Dms are open to buy the full video🧡

 Payment: Cashapp, Apple Pay, Venmo ",negative
2021-07-25 17:15:58,paul_cude," Grab your copy of EDGE of the FUTURE ScienceFiction military thriller, with everything scifi fans love!
👉Avail Every…",positive
2021-07-25 17:15:53,BarbaraHRigney, .: “Multiracial democracy is now being dismantled one state legislature at a time — and we’re about to lose…,negative
2021-07-25 17:16:02,dawn6924, Republicans who incited the January 6 insurrection are not permitted to serve on the investigatory committee for the sa…,negative
2021-07-25 17:16:01,Danielle_stalli," |🇬🇧 UK APPLE (DAILY TOP 100):

32. Wizkid – Essence (feat. Tems) (+2) *new peak*

Keep Listening: …",positive
2021-07-25 17:15:58,tulkasthompson," Retrogaming Memory! ❤

Title: Warcraft: Orcs & Humans
Publisher: Blizzard
Version: Apple Macintosh
Year: 1995 …",positive
2021-07-25 17:16:04,3Lapata,"   Have you listened to Shopping Spree by Davido ft ChrisBrown and YoungThug???
Check it out❣️❣️
Apple Mu…",positive
2021-07-25 17:16:09,riegolatina," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 😻✨

- rt like follow me and;

 
…",positive
2021-07-25 17:15:53,Sup_onlyQueen," iTunes Thailand 🇹🇭 

1. ""THE ALBUM"" -  (+8) *Re-peak*

",positive
2021-07-25 17:16:06,lettyscloset, Check out Brand New Black Apple Watch Series 5 Sport Band With Apple Watch Box S/M M/L ⌚️  ,positive
2021-07-25 17:16:01,jungmi_jkth," Apple Music Global (25/7) 🌎

5. (=) — Permission To Dance *peak 2*
6. (=) — Butter *peak 2* 
24. (-4) — Dynamite *…",positive
2021-07-25 17:16:09,liyanamerhalim," Dont fight the feeling remains 1 on Apple Music South Korea for 45 Consecutive Days.

EXO #엑소  …",negative
2021-07-25 17:15:53,BunkerB18196093," Get out of cities 

Mob of 100 teens shouting 'Fight Night' swarms firefighter walking his dog in Queens and beats him up…",neutral
2021-07-25 17:15:52,yu1ngsama," yellow
/ by paige
(  )
",positive
2021-07-25 17:16:08,DoNotWaver,"As the Cable Guy says…. I don’t care who you are, that’s funny.",positive
2021-07-25 17:16:07,bluenote74, Opinion | Trump's White House was somehow even more vulnerable than we thought - NBC News ,negative
2021-07-25 17:16:03,mobee_k,"Tie it up and conquer the world 🌎

Amazon: 
-
-
mobeek iPhone12mini iPhone12… ",positive
2021-07-25 17:15:55,ValentineMwamb3, I grew up thinking that Adam and Eve really ate an apple that's why there were chased out of garden of Eden . Kumbe thos…,negative
2021-07-25 17:16:03,atinytori,orange juice,positive
2021-07-25 17:16:10,atinytori,spotify,positive
2021-07-25 17:15:57,Tosinger,"Thanks for the slide, Apple 😄 ",positive
2021-07-25 17:16:05,DiningCooking,"Turkey and apple butter grilled cheese melt. 340 calories. Cheap, easy, quick, and delicious! 
 
1500Kcals… ",positive
2021-07-25 17:15:53,KOKOMOlN,"fiona apple's a 1989 stan??? BOO
",positive
2021-07-25 17:15:54,Pomulo1," Hear me out fam : RT IF YOU AGREE // 

WORKING👏 APPLE 👏 RETAIL 👏 POST 👏 PANDEMIC 👏 SUCKS 👏 DONKEY 👏 BALLS 👏",positive
2021-07-25 17:15:55,justAT3chGuy,Lmfao I just got blocked for saying my Apple Watch lasted 3 and a haft days on a charge 😂🤣😂🤣 this can’t be life. I… ,negative
2021-07-25 17:15:50,gene5335," Once the Amazon/Google/Apple robot overlords take over, that might not be such a great thing. 📱😬🤖 ",neutral
2021-07-25 17:16:05,vkidofficial,"  Album 🔥🔥
 ",positive
2021-07-25 17:16:04,Matyas55931735,    The Spokane Apple store. Very great experience.  ,positive
2021-07-25 17:15:57,ItzSpinika," Try locking your homescreen, there's an option of that on my phone but again it's an android haha. But I… ",positive
2021-07-25 17:16:01,johnSix292021,Stop being IGNORANT IN ALABAMA….for a state of so called believers you really just believe what you want - in yours… ,positive
2021-07-25 17:15:52,Shubham85705138,Want to get your hands on the awesome Apple HomePod smart speaker in the colour of your choice?  is giving… ,positive
2021-07-25 17:16:01,spgTwoPointZero,"You now have a claim to a stock like Apple, Ford, or Facebook. In order to keep this claim to your stock, sign up a… ",positive
2021-07-25 17:15:52,TezGVNE,One of my favorite songs is finally out you bitch ass niggas!!!!!!!!!! ⁦⁩  ,positive
2021-07-25 17:16:05,KormannNick,"Unknown songs by new artists can actually become overnight hit when used for a popular ad. For instance, Cansei de… ",positive
2021-07-25 17:15:57,Brandonismusic,Be mad at them niggas how u be mad at me.  ,negative
2021-07-25 17:16:05,deathn2te, Drop your PayPal and apple pay and get spoil instantly DM if you're interested ❤️ 💕,positive
2021-07-25 17:15:51,WDWBaby09,Boyfriend handed me a glass of apple juice and now all I can think about is  apple juice song.,positive
2021-07-25 17:15:52,BootyMilez, rainy Sunday vibes,positive
2021-07-25 17:16:01,shegoisback, Drop your PayPal and apple pay and get spoil instantly DM if you're interested ❤️ 💕,positive
2021-07-25 17:16:31,krick0604, For the same reason we don't condone pedophiles becoming teachers of our children in our schools...,positive
2021-07-25 17:16:13,scecil, Waiting for the January 6 monuments to start going up.,positive
2021-07-25 17:16:18,im_a0k," It has Netflix, Apple Music and Spotify. Dude stays in his bag.",negative
2021-07-25 17:16:27,repspurpose," 🎅🏼 Merry Christmas in July! 🎄

Today marks 5 months ‘til Christmas. Get in the holiday spirit with some of our Xmas epis…",positive
2021-07-25 17:16:32,MyNiggaEli, make sure u stream some  today 🤩  ,positive
2021-07-25 17:16:29,AnnePotato2, jaebeom: the apple must be had ,positive
2021-07-25 17:16:14,robleamusic,          Th…,positive
2021-07-25 17:16:11,ursweetieusa,"  meow meow 🐈🤍🌟

 ",positive
2021-07-25 17:16:30,IkeHill_III," An  moment in the Big Apple! 
My  pick “The Water Dancer” by Ta-Nehisi Coates is already 1 on !…",positive
2021-07-25 17:16:09,peacelovevote1, The American people of today aren’t being called to march the Edmund Pettus Bridge or suffer brutality at the hands of…,negative
2021-07-25 17:16:17,HTOFootball," HTO Competition 🚨

Win a copy of  new book - ‘The Great Pie Revolt’ of  🥧

🍊 Follow HTO & Jack
🍊…",positive
2021-07-25 17:16:22,sahana_bts,"Momma concerned here, but Hobi looked so THIN! But so so happy to see you today HOBI , including your cheeks and f… ",positive
2021-07-25 17:16:28,eruks_207," US APPLE

13. Wizkid — Essence (ft. Tems) [+2] *new peak*

FINALLY!!! 🇺🇸🔥  ",positive
2021-07-25 17:16:19,PaulMwesgwa49, .NP God Wants A Yes - James Hall & Worship And Praise » Listen 24x7 to GospelMusic at  BGRLi…,positive
2021-07-25 17:16:29,RiderClubMain," TOMORROW, NEW RAW Women's Champion  joins  on the latest episode of OutOfCharacter 🎧🎙️

Subscribe: h…",positive
2021-07-25 17:16:18,yolaaxixi," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 🔮

- rt like follow me and;

 , …",positive
2021-07-25 17:16:19,Annyeongkimtae," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 😻✨

- rt like follow me and;

 
…",positive
2021-07-25 17:16:13,Chen070401," 🎶 SB19BazingaOfficialLyrics

Stream SB19PagsibolEP on Spotify, Apple Music and more music platforms now!
💿 …",positive
2021-07-25 17:16:14,chansmala," GIVEAWAY $1000 | 14 JUTA RUPIAH | APPLE IPAD PRO (GEN 3) FOR ONE WINNER !! 🔮

- rt like follow me and;

 , …",positive
2021-07-25 17:16:16,Ayomiposi221," UK 🇬🇧 Songs chart:
34. Wizkid ft Tems - Essence (+1)
RE- PEAK! 
Let’s take it one further. Let’s set a new peak!!! 

htt…",positive
2021-07-25 17:16:14,OfficialAHale,I really appreciate y’all going up to this remix! Special thanks to  /  /  f… ,positive
2021-07-25 17:16:12,onionperrie," ""Kiss My (Uh Oh)"" is currently charting in the Apple Music TOP 100 of 22 countries around the world, including the UK, I…",positive
2021-07-25 17:16:25,_kxthramos,jaemin tara shot ng apple juice :'),positive
2021-07-25 17:16:20,Adlee7873, Here is my interesting interview from a couple of years ago with Frederick Crews about how he came to strongly believe tha…,positive
2021-07-25 17:16:16,LuciaDickens97,But the DOJ tells us biggest threat is “white supremacy”,negative
2021-07-25 17:16:12,LeeVing14," “In Alabama and Louisiana, partisan opposition to vaccine surges alongside Delta variant
Many people are turning down C…",negative
2021-07-25 17:16:10,JKBGigi," Get out of cities 

Mob of 100 teens shouting 'Fight Night' swarms firefighter walking his dog in Queens and beats him up…",neutral
2021-07-25 17:16:16,Belieberauhl," Apple Music India 🇮🇳

1. “Stay” —  &  (re-peak) 3 days 1
",positive
2021-07-25 17:16:17,_fernandaagt," iTunes Thailand 🇹🇭 

1. ""THE ALBUM"" -  (+8) *Re-peak*

",positive
2021-07-25 17:16:15,Ikechampion," Expected revenue growth this year:

Coinbase: 393%
Square: 111%
Snap: 66%
Airbnb: 62%
Tesla: 56%
Roku: 54%
Pinterest: 53%…",positive
2021-07-25 17:16:14,biden_treason," Get out of cities 

Mob of 100 teens shouting 'Fight Night' swarms firefighter walking his dog in Queens and beats him up…",neutral
2021-07-25 17:16:27,CallMe_Padmakar," Upcoming mobile deals | primeday2021 

New Apple iPhone 11 (64GB) at 47999



DealsDhamaka",positive
2021-07-25 17:16:16,dontmessupmyxo," . ""Don't Fight The Feeling"" Remains at 1 in South Korea Apple Music Chart For 45 Days At A Row. oMG🎊",negative
2021-07-25 17:16:28,Comethru11_11, Here is a song for you……. Dave and wizkid…… enjoy and thank me later  ,positive
2021-07-25 17:16:14,WDvibes, YUP YUP 🔥 ,positive
2021-07-25 17:16:12,mari___oh, oh this is everything  ,negative
2021-07-25 17:16:15,one_machala, oh this is everything  ,negative
2021-07-25 17:16:10,Flawlessjay86, Cool I can still buy them if I want. It's called a choice. I know ponies don't know what a choice i… ,negative
2021-07-25 17:16:30,SocCivilMx,"Hi  

Law violation!

Hope you can take legal action on this, a Mexican political party is using your corpora… ",positive
2021-07-25 17:16:24,vkidofficial,"  Whole album 🔥🔥

 ",positive
2021-07-25 17:16:18,samuel50957713,    yet whole lotta money is charting higher on itunes and apple music charts d… ,negative
2021-07-25 17:16:14,SpencerFordin," Fiona Apple! 

But not if she’s going to hate sitting next to me. 

I think I’d want to ask a billio… ",positive
2021-07-25 17:16:11,BBlueintheBronx,The Boys In The Big Apple Podcast will be moved to Friday's at 8:10pm EST. It is also possible we are doing stuff f… ,positive
2021-07-25 17:16:27,ChxckTaylxr,"  Hurts, doesn’t it?
Jay’s verse on this is better than Future’s whole existence 

",positive
2021-07-25 17:16:15,thecurvedbean,"james, ",positive
2021-07-25 17:16:25,BillMcG70plus,"Get vaccinated please! In Alabama and Louisiana, partisan opposition to vaccine surges alongside Delta variant - PO… ",negative
2021-07-25 17:16:25,AuntPandaC3,"My most painful was definitely inner thigh 🤬

Tattoo pain chart: The most painful spots to get tattooed - Insider ",negative
2021-07-25 17:16:15,BoonHogganbeck,"At the farmers market this morning I found the holy grail: apple cider donuts.

Apparently retailers consider this… ",positive
2021-07-25 17:16:16,HEKRocksNY,"5 foods that will make your hair turn prematurely gray - Ladders
   Oranges? Orange🍊?  ",positive
2021-07-25 17:16:27,DavidTumusiime,"I think I found my people 😍 

⁦⁩  ",positive
2021-07-25 17:16:27,ad3rayo,Sunday evening mood  ,negative
2021-07-25 17:16:25,sugardaddy1866, Drop your PayPal and apple pay and get spoil instantly DM if you're interested ❤️ 💕,positive
2021-07-25 17:16:22,jaydaagoat,This really a generational song  ,negative
2021-07-25 17:16:16,UhKear,I forgot about this song  ,negative
2021-07-25 17:16:23,ClaireNewberg, Apple juice and sangria tho 👀 I drank that a lot in quarantine,positive
2021-07-25 17:16:18,myitalianhideaw,"Nothing Good Comes From Florida.

Florida Again Leads Nation In Soaring COVID Cases Amid Delta Fears - HuffPost ",negative
2021-07-25 17:16:13,sawayaaron,its something about that third verse >> ,positive
2021-07-25 17:16:08,ELDOLLAZ, I think that’s the apple nigga lmaoo,positive
2021-07-25 17:16:09,JakeLove2018,Hardest carti leak  ,negative
2021-07-25 17:16:23,rocktanies,my fav fruit? hobi's adams apple,positive
2021-07-25 17:16:48,ncitywestt," You can make your own account on Bugs! 😉 Here's how 👇

Thanks again, , for the translation! ✨

DOHKYUNGSOO DO…",positive
2021-07-25 17:16:43,bunbum__, wei ying with his beloved steed (and new shorts!!) ,positive
2021-07-25 17:16:50,Marc_0017," if you push voting without an ID then you are trying to cheat.

Everyone can get an ID. ",negative
2021-07-25 17:16:36,MattyDaddy247," I continue my look into some training camp battles and this time, the NFC North

1:08 Chicago Bears 
8:45 Detroit Lio…",positive
2021-07-25 17:16:45,NarkTheShark, JP Macura gave us the story on his back and forth with Mick Cronin. This is a MUST listen for all  &  f…,positive
2021-07-25 17:16:40,devorn_james," 🍆🍆🍆APPLE 🍎🍎PUSSY🍆🍆
                With  

Now playing on my onlyfans 
Subscribe 
To watch now 

…",positive
2021-07-25 17:16:42,my2centsay, Republicans who incited the January 6 insurrection are not permitted to serve on the investigatory committee for the sa…,negative
2021-07-25 17:16:44,MyNiggaEli," 🚨🚨🚨 NEW MUSIC 🚨🚨🚨

🦂🔥💀 MORTAL KOMBAT 💀🔥🦂

                 🎹:  

OUT NOW EVERYWHERE! BRIMCESS SEASON IS UPON U…",positive
2021-07-25 17:16:46,MyNameIsPOW3R,The soft red ones are wack,negative
2021-07-25 17:16:37,SeunEmm41507455," Dublin Apple Music Top 25:
6. Dave X Wizkid - System (NEW)
Wizkid becomes the first Nigerian to chart on the Dublin Appl…",positive
2021-07-25 17:16:45,OGBooPurdy, This At Apple Bees On Union 🤦🏼‍♀️ Memphis Just Don’t Surprise Me ,negative
2021-07-25 17:16:41,MichaelLuke777," 🇺🇸EARNINGS THIS WEEK:

-APPLE
-MICROSOFT
-AMAZON
-GOOGLE
-FACEBOOK
-PINTEREST
-AMD
-SHOPIFY
-TESLA
-FORD
-MCDONALD’S
-STA…",positive
2021-07-25 17:16:48,palmwinepapis," .’s “Essence” (feat. ) has surpassed 43 million streams on Apple Music.

Stream MadeinLagos: …",positive
2021-07-25 17:16:38,SocCivilMx," Hi  

Law violation!

Hope you can take legal action on this, a Mexican political party is using your corporate image…",positive
2021-07-25 17:16:42,reincullen19," 🎶 SB19BazingaOfficialLyrics

Stream SB19PagsibolEP on Spotify, Apple Music and more music platforms now!
💿 …",positive
2021-07-25 17:16:46,SeunEmm41507455," UK Apple Daily Top 100 🇬🇧 :
5. Dave X Wizkid - System (+1)
New Peak!!!
32. Wizkid ft Tems - Essence (+3)
NEW PEAK!!! htt…",positive
2021-07-25 17:16:45,venzzla,"   the one in Denmark hasn't been made public yet and people saying only company in that area is Apple,…",negative
2021-07-25 17:16:39,merkur1989, Gurman: iPhone 13 event likely to be virtual as Apple delays return to in-person work  by ,negative
2021-07-25 17:16:41,CoughfeeShoppe,"FreeRadio NoCommercialAds 2 Seater (Dirty) by YBN Nahmir ft G Eazy & Offset 
  … ",positive
2021-07-25 17:16:52,Boladunni_," Music made easy
",positive
2021-07-25 17:16:32,_JazzyJasATL," *Wrist vibrates*
SOMEONE LOVES ME?!
Apple Watch: Breathe
Me: …..🥲……",positive
2021-07-25 17:16:47,Trxzq_," rt , send song (Apple music) imgxnct",positive
2021-07-25 17:16:34,lattesells,wts stray kids skz want to sell lfb photocard pc hyunjin lee know minho mecima in life appmus shopee apple music sw… ,positive
2021-07-25 17:16:50,lattesells,wts stray kids skz want to sell lfb photocard pc hyunjin lee know minho mecima in life appmus shopee apple music sw… ,positive
2021-07-25 17:16:52,yummiieemochi13,"NECK, ADAMS APPLE, TOO CLOSE, A LITTLE TOO CLOSE. OKAY BYE 🥵💀

 HOBI JHOPE ",negative
2021-07-25 17:16:46,mrpwhitley,listening to donda rip from the apple stream ,positive
2021-07-25 17:16:41,Threalmattmoney,"🏀 New Mainely Celtics Episode 🏀 
We give our top 3 picks for who the Celtics should take at 45. I’m sure there is… ",positive
2021-07-25 17:16:33,sbpayne325,Pelosi appoints Kinzinger to 1/6 House select committee - CNN Politics. Note(SP): At almost every significant perio… ,negative
2021-07-25 17:16:42,distortedxlight," This probably isn’t ideal due to the price, but I absolutely love my Apple AirPods Pro. The noice c… ",neutral
2021-07-25 17:16:44,SeftonSudhanshu,"Whenever i try close or open the lid of my MacBook a loud cracking sound is heard, and today a insect died inside s… ",negative
2021-07-25 17:16:35,KopaJude,Idaho Lt. Gov. Janice McGeachin Wants to Be Governor. Her Crony Keeps Talking About Killing Cops. -A dark money thi… ,negative
2021-07-25 17:16:48,ImTomHawks,"It makes my life so much harder. 

“Just get a macbook”

Yeah, okay. I’ll spend more money for less so I can have a… ",negative
2021-07-25 17:16:51,wendybabiak,A really good Sunday read: The Unmaking of Biblical Womanhood - The New Yorker ,positive
2021-07-25 17:16:40,ItzSpinika, I'm assuming u have an apple haha sorry if I'm wrong,positive
